match_id,elapsed_time,point_no,server,p1_skill_score,p2_skill_score,p1_physical_score,p2_physical_score,p1_error_score,p2_error_score,p1_win_streak,p2_win_streak,point_victor,win_streak,p1_momentum_score,p2_momentum_score,momentum_diff,diff_sig
2023-wimbledon-1601,955,26,1,0,0,0.094251644,0.101908435,0,0,-1,1,2,-1,1.7,2.62479256,-0.92479256,1
2023-wimbledon-1601,1010,27,1,0.0777981,0,0.004996342,0.003294093,0,0,-2,2,1,-2,2.6,1.2,1.4,0
2023-wimbledon-1601,1039,28,1,0.12479256,0,0.027142148,0.040183695,0,0,1,-1,1,1,2.9777981,1.5,1.4777981,-1
2023-wimbledon-1601,1073,29,1,0,0,0.105169426,0.10456615,-1,0,2,-2,2,2,1.52479256,2.2,-0.67520744,1
2023-wimbledon-1601,1132,30,1,0.12479256,0,0.012452865,0.018262897,0,0,-1,1,1,-1,3.9,1.5,2.4,0
2023-wimbledon-1601,1161,31,1,0.20259066,0,0.013370458,0.016489144,0,0,1,-1,1,1,3.02479256,1.5,1.52479256,-1
2023-wimbledon-1601,1273,32,2,0,0.12479256,0.033070069,0.026536106,0,0,2,-2,2,2,1.40259066,2.6,-1.19740934,1
2023-wimbledon-1601,1300,33,2,0,0,0.103206311,0.103942629,0,0,-1,1,1,-1,2.5,1.82479256,0.67520744,0
2023-wimbledon-1601,1347,34,2,0.0777981,0,0.161215215,0.121500832,0,0,1,-1,1,1,2.5,1.7,0.8,-1
2023-wimbledon-1601,1424,35,2,0,0,0.119562675,0.109598525,0,0,2,-2,2,2,1.2777981,2.6,-1.3222019,0
2023-wimbledon-1601,1463,36,2,0,0,0.015957212,0.014011131,-1,0,-1,1,2,-1,1.5,2.9,-1.4,0
2023-wimbledon-1601,1508,37,2,0,0,0.003933958,0.003516711,0,0,-2,2,2,-2,2.2,2.6,-0.4,0
2023-wimbledon-1601,1550,38,1,0,0,0.007931283,0.009418599,-1,0,-3,3,2,-3,1.5,2.3,-0.8,1
2023-wimbledon-1601,1581,39,1,0.20259066,0,0.008390917,0.001689734,0,0,-4,4,1,-4,3.8,1.4,2.4,0
2023-wimbledon-1601,1613,40,1,0,0,0.093418002,0.134036612,0,0,1,-1,1,1,3.10259066,1.5,1.60259066,0
2023-wimbledon-1601,1671,41,1,0.20259066,0,0.02407411,0.021893828,0,0,2,-2,1,2,2.6,1.2,1.4,0
2023-wimbledon-1601,1720,42,1,0,0,0.011936304,0.015115547,0,-1,3,-3,1,3,2.90259066,1.3,1.60259066,-1
2023-wimbledon-1601,1829,43,2,0,0,0.043595553,0.030617087,0,-1,4,-4,1,4,2.4,2.6,-0.2,0
2023-wimbledon-1601,1866,44,2,0,0.0777981,0.020337998,0.014565815,0,0,5,-5,2,5,1.5,2.9,-1.4,0
2023-wimbledon-1601,1893,45,2,0,0.6166313,0.002047342,0.001910171,0,0,-1,1,2,-1,1.5,2.9777981,-1.4777981,1
2023-wimbledon-1601,1910,46,2,0.12479256,0,0.005976651,0.005804155,0,0,-2,2,1,-2,2.2,2.0166313,0.1833687,0
2023-wimbledon-1601,1931,47,2,0.0777981,0,0.036309959,0.015459999,0,0,1,-1,1,1,2.62479256,1.7,0.92479256,0
2023-wimbledon-1601,1956,48,2,0.3055706,0,0.006555105,0.005788508,0,0,2,-2,1,2,2.2777981,1.4,0.8777981,0
2023-wimbledon-1601,2028,49,1,0,0,0.002921714,0.002919421,0,0,3,-3,1,3,3.0055706,1.3,1.7055706,0
2023-wimbledon-1601,2064,50,1,0,0,0.003075535,0.003120953,0,0,4,-4,1,4,2.8,1.4,1.4,0
2023-wimbledon-1601,2100,51,1,0,0,0.002965267,0.003050598,0,0,5,-5,1,5,2.9,0.5,2.4,0
2023-wimbledon-1601,2123,52,1,0.0777981,0,0.003606595,0.003529752,0,0,6,-6,1,6,2.941421356,0.458578644,2.482842712,-1
2023-wimbledon-1601,2334,53,2,0,0.12479256,0.063424232,0.034632818,0,0,7,-7,2,7,1.651003181,1.826794919,-0.175791738,0
2023-wimbledon-1601,2361,54,2,0,0,0.020345608,0.023031678,0,0,-1,1,2,-1,1.5,3.02479256,-1.52479256,0
2023-wimbledon-1601,2395,55,2,0,0,0.002879567,0.002537787,0,0,-2,2,2,-2,1.2,2.6,-1.4,0
2023-wimbledon-1601,2417,56,2,0,0.12479256,0.026850538,0.020237438,0,0,-3,3,2,-3,1.3,2.7,-1.4,1
2023-wimbledon-1601,2491,57,1,0,0,0.110365102,0.096946679,0,0,-4,4,1,-4,2.8,1.52479256,1.27520744,-1
2023-wimbledon-1601,2543,58,1,0,0,0.005532133,0.008690731,-1,0,1,-1,2,1,1.7,2.5,-0.8,1
2023-wimbledon-1601,2580,59,1,0.6166313,0,0.001915558,0.001831146,0,0,-1,1,1,-1,3.9,1.5,2.4,-1
2023-wimbledon-1601,2604,60,1,0,0,0.022284332,0.021192471,-1,0,1,-1,2,1,2.3166313,2.5,-0.1833687,1
2023-wimbledon-1601,2648,61,1,0,0,0.001807979,0.001807979,-1,0,-1,1,2,-1,2.7,2.5,0.2,0
2023-wimbledon-1601,2688,62,1,0.6166313,0,0.001989647,0.001811417,0,0,-2,2,1,-2,3.6,1.2,2.4,0
2023-wimbledon-1601,2717,63,1,0,0,0.00293143,0.003173887,0,0,1,-1,1,1,3.5166313,1.5,2.0166313,-1
2023-wimbledon-1601,2745,64,1,0,0,0.032565423,0.011299822,0,0,2,-2,2,2,1.4,2.2,-0.8,1
2023-wimbledon-1601,2783,65,1,0.20259066,0,0.011063958,0.015444019,0,0,-1,1,1,-1,2.9,1.5,1.4,0
2023-wimbledon-1601,2815,66,1,0.12479256,0,0.011182188,0.011958419,0,0,1,-1,1,1,3.10259066,1.5,1.60259066,-1
2023-wimbledon-1601,2866,67,2,0,0.6166313,0.003009963,0.003066162,0,0,2,-2,2,2,1.32479256,2.6,-1.27520744,1
2023-wimbledon-1601,2894,68,2,0.0777981,0,0.479430881,0.229385051,0,0,-1,1,1,-1,2.5,2.3166313,0.1833687,0
2023-wimbledon-1601,2940,69,2,0,0,0.006190693,0.005249307,0,-1,1,-1,1,1,2.5777981,1.7,0.8777981,-1
2023-wimbledon-1601,2974,70,2,0,0,0.009663429,0.005852926,0,-1,2,-2,1,2,2.2,2.4,-0.2,0
2023-wimbledon-1601,2996,71,2,0,0,0.15312076,0.119507954,-1,0,3,-3,2,3,1.3,3.7,-2.4,0
2023-wimbledon-1601,3032,72,2,0,0,0.026636435,0.020984448,-1,0,-1,1,2,-1,2.5,2.9,-0.4,1
2023-wimbledon-1601,3060,73,2,0.0777981,0,0.052874177,0.052626444,0,0,-2,2,1,-2,3.2,1.4,1.8,0
2023-wimbledon-1601,3104,74,2,0.3833687,0,0.007491812,0.006941752,0,0,1,-1,1,1,2.5777981,1.7,0.8777981,0
2023-wimbledon-1601,3228,75,1,0,0,0.010224024,0.019434882,0,0,2,-2,1,2,2.9833687,1.2,1.7833687,0
2023-wimbledon-1601,3272,76,1,0,0,0.010935921,0.010504452,0,-1,3,-3,1,3,2.7,1.3,1.4,-1
2023-wimbledon-1601,3301,77,1,0,0,0.070943053,0.075268291,0,0,4,-4,2,4,1.6,3.4,-1.8,0
2023-wimbledon-1601,3353,78,1,0,0.12479256,0.006992478,0.005415702,0,0,-1,1,2,-1,1.7,2.5,-0.8,1
2023-wimbledon-1601,3386,79,1,0,0,0.078640999,0.089493777,0,0,-2,2,1,-2,2.6,1.32479256,1.27520744,0
2023-wimbledon-1601,3427,80,1,0,0,0.072890155,0.077219293,0,0,1,-1,1,1,2.9,1.5,1.4,-1
2023-wimbledon-1601,3480,81,2,0,0,0.011998791,0.009089302,0,0,2,-2,2,2,1.2,2.6,-1.4,0
2023-wimbledon-1601,3514,82,2,0,0,0.004572465,0.003838212,0,0,-1,1,2,-1,1.5,2.9,-1.4,0
2023-wimbledon-1601,3537,83,2,0,0.20259066,0.034364107,0.026225613,0,0,-2,2,2,-2,1.2,2.6,-1.4,0
2023-wimbledon-1601,3565,84,2,0,0,0.003239157,0.002840261,0,0,-3,3,2,-3,1.3,2.90259066,-1.60259066,1
2023-wimbledon-1601,3680,85,1,0.20259066,0,0.013524154,0.01604828,0,0,-4,4,1,-4,2.8,1.4,1.4,0
2023-wimbledon-1601,3709,86,1,0.0777981,0,0.003772836,0.00297986,0,0,1,-1,1,1,3.10259066,1.5,1.60259066,0
2023-wimbledon-1601,3737,87,1,0.0777981,0,0.003798875,0.002603792,0,0,2,-2,1,2,2.6777981,1.2,1.4777981,0
2023-wimbledon-1601,3764,88,1,0.0777981,0,0.004395086,0.003462187,0,0,3,-3,1,3,2.7777981,1.3,1.4777981,0
2023-wimbledon-1601,3810,89,2,0,0,0.021276072,0.014378996,0,-1,4,-4,1,4,2.4777981,1.6,0.8777981,-1
2023-wimbledon-1601,3839,90,2,0,0.6166313,0.002095003,0.002079864,0,0,5,-5,2,5,1.5,2.9,-1.4,0
2023-wimbledon-1601,3856,91,2,0,0,0.004578854,0.003544338,0,0,-1,1,2,-1,1.5,3.5166313,-2.0166313,1
2023-wimbledon-1601,3873,92,2,0,0,0.005374444,0.005709342,0,0,-2,2,1,-2,2.2,1.4,0.8,-1
2023-wimbledon-1601,3901,93,2,0,0,0.040371162,0.026814651,-1,0,1,-1,2,1,1.5,2.9,-1.4,0
2023-wimbledon-1601,3930,94,2,0,0.20259066,0.01122361,0.009287162,0,0,-1,1,2,-1,2.5,2.9,-0.4,1
2023-wimbledon-1601,4040,95,1,0.6166313,0,0.002053031,0.001939487,0,0,-2,2,1,-2,2.6,1.40259066,1.19740934,0
2023-wimbledon-1601,4057,96,1,0,0,0.003655543,0.003521813,0,0,1,-1,1,1,3.5166313,1.5,2.0166313,0
2023-wimbledon-1601,4076,97,1,0.20259066,0,0.011110861,0.020735295,0,0,2,-2,1,2,2.6,1.2,1.4,0
2023-wimbledon-1601,4120,98,1,0.0777981,0,0.005516617,0.0046312,0,0,3,-3,1,3,2.90259066,1.3,1.60259066,0
2023-wimbledon-1601,4153,99,2,0,0,0.006502498,0.00553221,0,-1,4,-4,1,4,2.4777981,1.6,0.8777981,0
2023-wimbledon-1601,4173,100,2,0.12479256,0,0.011687646,0.013396088,0,0,5,-5,1,5,2.5,1.7,0.8,0
2023-wimbledon-1601,4195,101,2,0.20259066,0,0.079127333,0.062723725,0,0,6,-6,1,6,2.666213916,0.658578644,2.007635272,-1
2023-wimbledon-1601,4240,102,2,0,0,0.004533645,0.004276277,0,0,7,-7,2,7,1.775795741,1.826794919,-0.050999178,0
2023-wimbledon-1601,4261,103,2,0,0,0.005607371,0.004802238,0,0,-1,1,2,-1,1.5,2.9,-1.4,1
2023-wimbledon-1601,4278,104,2,0.3055706,0,0.006188163,0.005432577,0,0,-2,2,1,-2,2.2,1.4,0.8,0
2023-wimbledon-1601,4420,105,1,0,0,0.040744339,0.043525374,0,-1,1,-1,1,1,3.2055706,1.5,1.7055706,0
2023-wimbledon-1601,4451,106,1,0.20259066,0,0.010466294,0.008675045,0,0,2,-2,1,2,2.6,2.2,0.4,0
2023-wimbledon-1601,4480,107,1,0.6166313,0,0.00216551,0.002237995,0,0,3,-3,1,3,2.90259066,1.3,1.60259066,0
2023-wimbledon-1601,4504,108,1,0.12479256,0,0.009595749,0.009679703,0,0,4,-4,1,4,3.4166313,1.4,2.0166313,0
2023-wimbledon-1601,4565,109,2,0,0,0.001932868,0.001932868,0,-1,5,-5,1,5,2.62479256,0.7,1.92479256,-1
2023-wimbledon-1601,4592,110,2,0,0,0.024914915,0.023069532,0,0,6,-6,2,6,1.541421356,2.858578644,-1.317157288,1
2023-wimbledon-1601,4615,111,2,0,0,0.041819034,0.051742125,0,0,-1,1,1,-1,2.5,1.7,0.8,0
2023-wimbledon-1601,4647,112,2,0,0,0.001936951,0.001936951,0,-1,1,-1,1,1,2.5,1.7,0.8,-1
2023-wimbledon-1601,4685,113,2,0.3055706,0,0.007525661,0.005080901,0,-1,2,-2,1,2,2.2,2.4,-0.2,1
2023-wimbledon-1601,4740,114,1,0.20259066,0,0.009987319,0.001941495,0,0,3,-3,1,3,3.0055706,2.3,0.7055706,0
2023-wimbledon-1601,4769,115,1,0,0,0.003073979,0.002773718,0,0,4,-4,1,4,3.00259066,1.4,1.60259066,0
2023-wimbledon-1601,4790,116,1,0,0,0.079330246,0.067611549,0,0,5,-5,2,5,1.7,1.5,0.2,-1
2023-wimbledon-1601,4827,117,1,0,0,0.001945666,0.001945666,-1,0,-1,1,2,-1,1.7,2.5,-0.8,1
2023-wimbledon-1601,4864,118,1,0.20259066,0,0.010831405,0.012469885,0,0,-2,2,1,-2,3.6,1.2,2.4,0
2023-wimbledon-1601,4895,119,1,0,0,0.00309464,0.002874204,0,0,1,-1,1,1,3.10259066,1.5,1.60259066,0
2023-wimbledon-1601,4997,120,2,0,0,0.006161398,0.005669602,0,0,2,-2,1,2,2.2,1.4,0.8,-1
2023-wimbledon-1601,5020,121,2,0,0.20259066,0.024774784,0.01564421,0,0,3,-3,2,3,1.3,2.7,-1.4,0
2023-wimbledon-1601,5048,122,2,0,0.6166313,0.003511606,0.003222813,0,0,-1,1,2,-1,1.5,3.10259066,-1.60259066,0
2023-wimbledon-1601,5067,123,2,0,0,0.003950588,0.003470261,0,0,-2,2,2,-2,1.2,3.2166313,-2.0166313,1
2023-wimbledon-1601,5085,124,2,0,0,0.021770758,0.014279123,0,-1,-3,3,1,-3,2.3,1.5,0.8,-1
2023-wimbledon-1601,5116,125,2,0,0.20259066,0.023299611,0.024392619,0,0,1,-1,2,1,1.5,3.9,-2.4,0
2023-wimbledon-1601,5162,126,1,0,0,0.361735715,0.321574035,-1,0,-1,1,2,-1,1.7,2.70259066,-1.00259066,1
2023-wimbledon-1601,5223,127,1,0,0,0.005726541,0.005738927,-1,0,-2,2,2,-2,2.4,2.2,0.2,0
2023-wimbledon-1601,5253,128,1,0,0,0.016292299,0.018702651,0,0,-3,3,2,-3,2.5,2.3,0.2,0
2023-wimbledon-1601,5290,129,1,0.20259066,0,0.011094952,0.010022818,0,0,-4,4,1,-4,2.8,1.4,1.4,-1
2023-wimbledon-1601,5320,130,1,0,0.3055706,0.001967969,0.001967969,-1,0,1,-1,2,1,1.90259066,2.5,-0.59740934,1
2023-wimbledon-1601,5439,131,2,0.12479256,0,0.019962142,0.01823902,0,0,-1,1,1,-1,3.5,2.0055706,1.4944294,0
2023-wimbledon-1601,5473,132,2,0.12479256,0,0.013011444,0.013682159,0,0,1,-1,1,1,2.62479256,1.7,0.92479256,-1
2023-wimbledon-1601,5503,133,2,0,0.0777981,0.012677799,0.014218562,0,0,2,-2,2,2,1.32479256,2.6,-1.27520744,1
2023-wimbledon-1601,5537,134,2,0,0,0.005316031,0.004934338,0,0,-1,1,1,-1,2.5,1.7777981,0.7222019,-1
2023-wimbledon-1601,5559,135,2,0,0.0777981,0.087176933,0.067367683,0,0,1,-1,2,1,1.5,2.9,-1.4,0
2023-wimbledon-1601,5596,136,2,0,0,0.137835305,0.156588938,-1,0,-1,1,2,-1,1.5,2.9777981,-1.4777981,1
2023-wimbledon-1601,5649,137,2,0,0,0.00198173,0.00198173,0,-1,-2,2,1,-2,3.2,1.4,1.8,-1
2023-wimbledon-1601,5679,138,2,0,0,0.00363817,0.003659502,0,0,1,-1,2,1,1.5,3.9,-2.4,1
2023-wimbledon-1601,5700,139,2,0,0,0.07372549,0.074088832,0,0,-1,1,1,-1,2.5,1.7,0.8,-1
2023-wimbledon-1601,5740,140,2,0,0.12479256,0.044613856,0.027873514,0,0,1,-1,2,1,1.5,2.9,-1.4,1
2023-wimbledon-1601,5779,141,2,0,0,0.018301556,0.016605042,0,0,-1,1,1,-1,2.5,1.82479256,0.67520744,0
2023-wimbledon-1601,5830,142,2,0.50816126,0,0.028680839,0.029685535,0,0,1,-1,1,1,2.5,1.7,0.8,0
2023-wimbledon-1601,5898,143,1,0,0,0.056722767,0.065006461,0,-1,2,-2,1,2,3.10816126,1.2,1.90816126,-1
2023-wimbledon-1601,5935,144,1,0,0,0.014407243,0.013976004,0,0,3,-3,2,3,1.5,3.3,-1.8,0
2023-wimbledon-1601,5967,145,1,0,0.12479256,0.018611683,0.024778404,0,0,-1,1,2,-1,1.7,2.5,-0.8,0
2023-wimbledon-1601,6012,146,1,0,0.20259066,0.069421649,0.077262863,0,0,-2,2,2,-2,1.4,2.32479256,-0.92479256,0
2023-wimbledon-1601,6071,147,1,0,0.3055706,0.00567388,0.006960258,-1,0,-3,3,2,-3,1.5,2.50259066,-1.00259066,1
2023-wimbledon-1601,6179,148,2,0,0,0.011182189,0.008663568,0,0,-4,4,1,-4,3.4,1.9055706,1.4944294,-1
2023-wimbledon-1601,6211,149,2,0,0.20259066,0.011691226,0.008023399,0,0,1,-1,2,1,1.5,2.9,-1.4,0
2023-wimbledon-1601,6233,150,2,0,0.20259066,0.010610957,0.008683455,0,0,-1,1,2,-1,1.5,3.10259066,-1.60259066,1
2023-wimbledon-1601,6264,151,2,0,0,0.002005431,0.002005431,0,-1,-2,2,1,-2,2.2,1.60259066,0.59740934,-1
2023-wimbledon-1601,6287,152,2,0,0,0.006284257,0.004229448,0,0,1,-1,1,1,2.5,2.7,-0.2,1
2023-wimbledon-1601,6316,153,2,0.3055706,0,0.007229451,0.005384756,0,0,2,-2,1,2,2.2,1.4,0.8,-1
2023-wimbledon-1601,6360,154,1,0,0,0.011139722,0.011197986,0,0,3,-3,2,3,1.8055706,2.3,-0.4944294,1
2023-wimbledon-1601,6387,155,1,0,0,0.04787448,0.057078227,0,-1,-1,1,1,-1,2.9,1.5,1.4,0
2023-wimbledon-1601,6437,156,1,0,0,0.049501215,0.047651474,0,-1,1,-1,1,1,2.9,2.5,0.4,-1
2023-wimbledon-1601,6485,157,1,0,0.12479256,0.015130397,0.015112964,0,0,2,-2,2,2,1.4,3.2,-1.8,1
2023-wimbledon-1601,6522,158,1,0,0,0.003244867,0.003137057,0,0,-1,1,1,-1,2.9,1.62479256,1.27520744,0
2023-wimbledon-1601,6553,159,1,0.12479256,0,0.327113523,0.258174192,0,0,1,-1,1,1,2.9,1.5,1.4,-1
2023-wimbledon-1602,0,1,2,0,0,0.02892285,0.022065458,0,0,0,0,2,0,1,2.4,-1.4,0
2023-wimbledon-1602,35,2,2,0,0,0.002026026,0.001659243,0,0,-1,1,2,-1,1.1,2.5,-1.4,1
2023-wimbledon-1602,88,3,2,0,0,0.016274382,0.012743725,0,0,-2,2,1,-2,2.2,1.4,0.8,0
2023-wimbledon-1602,120,4,2,0,0,0.016621014,0.011865454,0,-1,1,-1,1,1,2.5,1.7,0.8,-1
2023-wimbledon-1602,153,5,2,0.20259066,0,0.017831503,0.01235293,0,0,2,-2,1,2,2.2,2.4,-0.2,0
2023-wimbledon-1602,202,6,2,0,0,0.027523205,0.022493992,0,0,3,-3,2,3,1.50259066,2.7,-1.19740934,1
2023-wimbledon-1602,238,7,2,0.12479256,0,0.122210561,0.111618591,0,0,-1,1,1,-1,2.5,1.7,0.8,-1
2023-wimbledon-1602,293,8,2,0,0,0.021284085,0.019874529,-1,0,1,-1,2,1,1.62479256,2.9,-1.27520744,0
2023-wimbledon-1602,350,9,2,0,0,0.027177429,0.021278856,0,0,-1,1,2,-1,2.5,2.9,-0.4,0
2023-wimbledon-1602,397,10,2,0,0,0.010115417,0.010320485,0,0,-2,2,2,-2,1.2,2.6,-1.4,0
2023-wimbledon-1602,484,11,1,0,0,0.004925796,0.006825084,0,0,-3,3,2,-3,1.5,2.3,-0.8,1
2023-wimbledon-1602,511,12,1,0,0,0.002088603,0.002209488,0,0,-4,4,1,-4,2.8,1.4,1.4,0
2023-wimbledon-1602,535,13,1,0,0,0.008399333,0.021733572,0,0,1,-1,1,1,2.9,1.5,1.4,-1
2023-wimbledon-1602,580,14,1,0,0,0.003752871,0.007261049,-1,0,2,-2,2,2,1.4,2.2,-0.8,1
2023-wimbledon-1602,614,15,1,0,0,0.026679861,0.035343641,-1,0,-1,1,2,-1,2.7,2.5,0.2,0
2023-wimbledon-1602,653,16,1,0,0.3055706,0.015261995,0.015962988,0,0,-2,2,2,-2,2.4,2.2,0.2,0
2023-wimbledon-1602,711,17,2,0.12479256,0,0.033115982,0.025173381,0,0,-3,3,1,-3,2.3,1.8055706,0.4944294,-1
2023-wimbledon-1602,744,18,2,0,0,0.032082225,0.023030788,0,0,1,-1,2,1,1.62479256,2.9,-1.27520744,0
2023-wimbledon-1602,777,19,2,0,0,0.002403637,0.002149252,0,0,-1,1,2,-1,1.5,2.9,-1.4,0
2023-wimbledon-1602,816,20,2,0,0,0.051203387,0.042348072,0,0,-2,2,2,-2,1.2,2.6,-1.4,1
2023-wimbledon-1602,869,21,2,0.0777981,0,0.008552872,0.007100422,0,0,-3,3,1,-3,2.3,1.5,0.8,-1
2023-wimbledon-1602,915,22,2,0,0,0.003475609,0.004396809,0,0,1,-1,2,1,1.5777981,2.9,-1.3222019,1
2023-wimbledon-1602,1015,23,1,0,0,0.003218611,0.003052538,0,0,-1,1,1,-1,2.9,1.5,1.4,0
2023-wimbledon-1602,1041,24,1,0,0,0.002108461,0.002150209,0,-1,1,-1,1,1,2.9,1.5,1.4,0
2023-wimbledon-1602,1076,25,1,0.6166313,0,0.001737787,0.001867159,0,0,2,-2,1,2,2.6,2.2,0.4,-1
2023-wimbledon-1602,1103,26,1,0,0,0.023806861,0.029389115,-1,0,3,-3,2,3,2.1166313,2.3,-0.1833687,1
2023-wimbledon-1602,1142,27,1,0.12479256,0,0.021985498,0.022100189,0,0,-1,1,1,-1,3.9,1.5,2.4,-1
2023-wimbledon-1602,1196,28,2,0,0.20259066,0.009240121,0.006575613,0,0,1,-1,2,1,1.62479256,2.9,-1.27520744,1
2023-wimbledon-1602,1224,29,2,0,0,0.016914373,0.017374056,0,0,-1,1,1,-1,2.5,1.90259066,0.59740934,-1
2023-wimbledon-1602,1276,30,2,0,0.12479256,0.060130643,0.049292315,0,0,1,-1,2,1,1.5,2.9,-1.4,1
2023-wimbledon-1602,1355,31,2,0,0,0.073821807,0.06907634,0,-1,-1,1,1,-1,2.5,1.82479256,0.67520744,-1
2023-wimbledon-1602,1416,32,2,0.12479256,0,0.07483522,0.076819379,0,0,1,-1,1,1,2.5,2.7,-0.2,0
2023-wimbledon-1602,1463,33,2,0,0,0.026183776,0.023365811,-1,0,2,-2,2,2,1.32479256,2.6,-1.27520744,0
2023-wimbledon-1602,1517,34,2,0,0.20259066,0.020840589,0.017578769,0,0,-1,1,2,-1,2.5,2.9,-0.4,0
2023-wimbledon-1602,1550,35,2,0,0.6166313,0.001866866,0.001831082,0,0,-2,2,2,-2,1.2,2.80259066,-1.60259066,1
2023-wimbledon-1602,1650,36,1,0.20259066,0,0.031547936,0.038915705,0,0,-3,3,1,-3,2.7,1.9166313,0.7833687,0
2023-wimbledon-1602,1687,37,1,0.6166313,0,0.001830312,0.001846599,0,0,1,-1,1,1,3.10259066,1.5,1.60259066,0
2023-wimbledon-1602,1710,38,1,0.20259066,0,0.016006279,0.019567443,0,0,2,-2,1,2,3.2166313,1.2,2.0166313,0
2023-wimbledon-1602,1756,39,1,0.12479256,0,0.006286542,0.007838316,0,0,3,-3,1,3,2.90259066,1.3,1.60259066,-1
2023-wimbledon-1602,1855,40,2,0,0.0777981,0.003216214,0.003032938,0,0,4,-4,2,4,1.52479256,2.8,-1.27520744,1
2023-wimbledon-1602,1882,41,2,0.12479256,0,0.030773652,0.024236248,0,0,-1,1,1,-1,2.5,1.7777981,0.7222019,-1
2023-wimbledon-1602,1920,42,2,0,0,0.042820362,0.042724021,0,0,1,-1,2,1,1.62479256,2.9,-1.27520744,0
2023-wimbledon-1602,1959,43,2,0,0,0.127607988,0.134084834,-1,0,-1,1,2,-1,1.5,2.9,-1.4,0
2023-wimbledon-1602,2024,44,2,0,0.6166313,0.001895004,0.001876883,0,0,-2,2,2,-2,2.2,2.6,-0.4,1
2023-wimbledon-1602,2126,45,1,0.20259066,0,0.007381868,0.016552125,0,0,-3,3,1,-3,2.7,1.9166313,0.7833687,-1
2023-wimbledon-1602,2156,46,1,0,0.12479256,0.117771552,0.21809799,0,0,1,-1,2,1,1.90259066,2.5,-0.59740934,1
2023-wimbledon-1602,2203,47,1,0.12479256,0,0.006685362,0.007946737,0,0,-1,1,1,-1,2.9,1.62479256,1.27520744,0
2023-wimbledon-1602,2245,48,1,0,0,0.002461254,0.002662422,0,0,1,-1,1,1,3.02479256,1.5,1.52479256,0
2023-wimbledon-1602,2278,49,1,0.0777981,0,0.003803276,0.003882643,0,0,2,-2,1,2,2.6,1.2,1.4,0
2023-wimbledon-1602,2318,50,2,0,0,0.017203899,0.014116409,0,0,3,-3,1,3,2.3777981,1.5,0.8777981,-1
2023-wimbledon-1602,2351,51,2,0,0.6166313,0.002651668,0.002294519,0,0,4,-4,2,4,1.4,2.8,-1.4,0
2023-wimbledon-1602,2377,52,2,0,0.6166313,0.001947232,0.001919706,0,0,-1,1,2,-1,1.5,3.5166313,-2.0166313,0
2023-wimbledon-1602,2403,53,2,0,0.6166313,0.003452641,0.002866569,0,0,-2,2,2,-2,1.2,3.2166313,-2.0166313,0
2023-wimbledon-1602,2429,54,2,0,0,0.002472204,0.002128819,0,0,-3,3,2,-3,1.3,3.3166313,-2.0166313,1
2023-wimbledon-1602,2565,55,1,0.20259066,0,0.008103422,0.008202516,0,0,-4,4,1,-4,2.8,1.4,1.4,-1
2023-wimbledon-1602,2595,56,1,0,0,0.012741223,0.013898228,-1,0,1,-1,2,1,1.90259066,2.5,-0.59740934,1
2023-wimbledon-1602,2635,57,1,0.12479256,0,0.045442759,0.058281761,0,0,-1,1,1,-1,3.9,1.5,2.4,-1
2023-wimbledon-1602,2674,58,1,0,0,0.012181983,0.01692378,-1,0,1,-1,2,1,1.82479256,2.5,-0.67520744,1
2023-wimbledon-1602,2721,59,1,0.6166313,0,0.001983729,0.002049791,0,0,-1,1,1,-1,3.9,1.5,2.4,0
2023-wimbledon-1602,2746,60,1,0.12479256,0,0.006712483,0.014029559,0,0,1,-1,1,1,3.5166313,1.5,2.0166313,-1
2023-wimbledon-1602,2806,61,2,0,0,0.139188866,0.12494696,0,0,2,-2,2,2,1.32479256,2.6,-1.27520744,1
2023-wimbledon-1602,2850,62,2,0.20259066,0,0.039061888,0.021225098,0,0,-1,1,1,-1,2.5,1.7,0.8,-1
2023-wimbledon-1602,2917,63,2,0,0.20259066,0.027851325,0.019677276,0,0,1,-1,2,1,1.70259066,2.9,-1.19740934,1
2023-wimbledon-1602,2969,64,2,0,0,0.005752071,0.005488281,0,-1,-1,1,1,-1,2.5,1.90259066,0.59740934,-1
2023-wimbledon-1602,3019,65,2,0,0,0.010675927,0.007831124,-1,0,1,-1,2,1,1.5,3.9,-2.4,0
2023-wimbledon-1602,3068,66,2,0,0,0.12942525,0.126213206,-1,0,-1,1,2,-1,2.5,2.9,-0.4,1
2023-wimbledon-1602,3157,67,1,0,0,0.062232802,0.054075957,0,0,-2,2,2,-2,2.4,2.2,0.2,-1
2023-wimbledon-1602,3227,68,1,0,0,0.001853324,0.001853324,-1,0,-3,3,2,-3,1.5,2.3,-0.8,1
2023-wimbledon-1602,3266,69,1,0,0,0.030070137,0.049393326,-1,0,-4,4,2,-4,2.6,2.4,0.2,0
2023-wimbledon-1602,3304,70,1,0,0,0.008581247,0.010089666,0,-1,-5,5,1,-5,2.9,1.5,1.4,0
2023-wimbledon-1602,3346,71,1,0.20259066,0,0.00528241,0.009681051,0,0,1,-1,1,1,2.9,2.5,0.4,-1
2023-wimbledon-1602,3390,72,1,0,0.3055706,0.049190839,0.050176267,-1,0,2,-2,2,2,1.60259066,2.2,-0.59740934,0
